dist,camp
3651.44,4.6
3651.61,3.63
3651.61,6.09
3651.61,4.21
3651.61,7.96
3651.61,6.82
3651.61,5.81
3651.84,0.85
3652.08,3.65
3652.31,4.89
3652.56,3.78
3652.80,4.51
3652.80,6.26
3652.80,5.37
3652.80,5.97
3652.80,4.87
3652.80,3.26
3652.95,5.75
3653.10,8.41
3653.25,6.44
3653.40,7.71
3653.56,6.63
3653.56,7.2
3653.56,4.82
3653.56,4.87
3653.56,5.74
3653.56,5.77
3653.79,6.63
3654.01,6.07
3654.24,4
3654.47,4.28
3654.70,3.96
3654.70,4.01
3654.70,4.3
3654.70,5.9
3654.70,5.29
3654.70,4.62
3654.91,2.04
3655.14,4.02
3655.37,4.27
3655.60,6.04
3655.83,4.39
3655.83,6.42
3655.83,4.76
3655.83,4.41
3655.83,0.5
3655.83,3.07
3656.02,8.67
3656.21,6.17
3656.40,4.59
3656.59,5.4
3656.79,3.78
3656.79,7.14
3656.79,3.58
3656.79,4.15
3656.79,5.07
3656.79,7.09
3656.91,7.12
3657.04,7.54
3657.16,5.16
3657.29,4.9
3657.41,4.67
3657.41,5.4
3657.41,8.15
3657.41,6.37
3657.41,5.57
3657.41,6.38
3657.54,3.81
3657.67,3.86
3657.80,4.34
3657.93,7.52
3658.07,5
3658.07,6.17
3658.07,6.18
3658.07,3.32
3658.07,3.77
3658.07,3.33
3658.15,8.34
3658.25,9.25
3658.34,5.82
3658.43,6.31
3658.52,5.03
3658.52,8.61
3658.52,1.37
3658.52,3.41
3658.52,2.9
3658.52,4.61
3658.62,6.41
3658.71,4.43
3658.80,2.16
3658.90,3.6
3658.99,3.91
3658.99,6.56
3658.99,8.22
3658.99,6.92
3658.99,5.24
3658.99,6.45
3659.12,3.67
3659.26,4.15
3659.39,4.66
3659.53,6.19
3659.67,4.22
3659.67,8.82
3659.67,5.22
3659.67,5.58
3659.67,3.46
3659.67,4.23
3659.80,5.6
3659.93,8.11
3660.06,5.9
3660.19,5.87
3660.32,5.14
3660.32,8.39
3660.32,4.9
3660.32,4.3
3660.32,6.08
3660.32,5.92
3660.34,3.46
3660.36,3.69
3660.38,3.62
3660.40,5.3
3660.42,4.85
3660.42,5.94
3660.42,5.78
3660.42,5.89
3660.42,7.36
3660.42,6.36
3660.57,6.04
3660.72,4.83
3660.88,3.84
3661.03,5.18
3661.18,3.83
3661.18,5.81
3661.18,5.63
3661.18,5.15
3661.18,5.61
3661.18,3.45
3661.35,4.83
3661.52,5.07
3661.70,7.21
3661.87,6.55
3662.04,6.11
3662.04,6.15
3662.04,3.69
3662.04,4.32
3662.04,4.31
3662.04,5.44
3662.15,5.85
3662.27,3.89
3662.39,4.95
3662.50,4.69
3662.62,4.13
3662.62,4.23
3662.62,7.85
3662.62,5.34
3662.62,4.99
3662.62,5.76
3662.86,4.46
3663.10,4.22
3663.35,2.92
3663.59,6.85
3663.84,4.83
3663.84,5.04
3663.84,5.58
3663.84,6.33
3663.84,3.44
3663.84,4.51
3664.14,6.67
3664.45,4.67
3664.76,3.99
3665.07,4.34
3665.38,3.55
3665.38,6.74
3665.38,3.51
3665.38,3.47
3665.38,4.1
3665.38,4.39
3665.67,4.55
3665.96,5.03
3666.27,3.22
3666.56,3.93
3666.86,4.15
3666.86,5.29
3666.86,5.54
3666.86,4.83
3666.86,4.91
3666.86,5.11
3667.11,5.07
3667.35,5.42
3667.59,5.82
3667.84,6.35
3668.08,3.4
3668.08,3.5
3668.08,4.36
3668.08,4.41
3668.08,4.94
3668.08,4.32
3668.29,4.1
3668.50,3.01
3668.72,3.46
3668.93,4.1
3669.15,3.95
3669.15,6.08
3669.15,5.5
3669.15,4.45
3669.15,6.37
3669.15,4.96
3669.42,4.25
3669.69,5.73
3669.95,5.55
3670.22,5.03
3670.49,5.15
3670.49,6.68
3670.49,5.69
3670.49,5.7
3670.49,4.07
3670.49,5.49
3670.69,8.7
3670.89,6.08
3671.09,5.94
3671.30,6.16
3671.50,5.08
3671.50,6.55
3671.50,4.34
3671.50,4.66
3671.50,5.87
3671.50,8.7
3671.69,6.83
3671.90,5.7
3672.11,5.71
3672.31,4.9
3672.51,4.92
3672.51,4.99
3672.51,6.5
3672.51,5.98
3672.51,6.2
3672.51,5.84
3672.82,5.19
3673.14,5.93
3673.45,7.39
3673.77,6.17
3674.09,5.2
3674.09,6.18
3674.09,4.25
3674.09,5.94
3674.09,4.74
3674.09,4.85
3674.44,4.68
3674.79,4.73
3675.13,6.01
3675.48,4.63
3675.83,4.08
3675.83,5.19
3675.83,5.15
3675.83,8.3
3675.83,5.66
3675.83,6.02
3676.21,6.28
3676.58,4.53
3676.96,4.52
3677.33,5.12
3677.71,3.87
3677.71,4.2
3677.71,5.91
3677.71,4.14
3677.71,4.41
3677.71,5.62
3678.02,3.33
3678.34,2.83
3678.66,3.82
3678.98,4.56
3679.30,2.19
3679.30,4.44
3679.30,1.73
3679.30,4.31
3679.30,6.24
3679.30,2.67
3679.57,4.08
3679.84,5.23
3680.11,4.18
3680.37,5.22
3680.64,4.49
3680.64,4.62
3680.64,4.24
3680.64,5
3680.64,5.11
3680.64,3.79
3680.89,3.55
3681.15,3.11
3681.40,4.91
3681.65,3.2
3681.90,3.7
3681.90,4.58
3681.90,2.24
3681.90,2.51
3681.90,3.57
3681.90,4.29
3682.08,5.9
3682.27,4.43
3682.45,4.69
3682.64,4.32
3682.82,3.77
3682.82,3.94
3682.82,3.17
3682.82,6.43
3682.82,3.99
3682.82,4.63
3683.03,2.8
3683.25,3.31
3683.46,3.94
3683.67,4.6
3683.89,3.06
3683.89,3.34
3683.89,4.72
3683.89,3.69
3683.89,4.11
3683.89,3.87
3684.11,6.82
3684.33,3.72
3684.56,5.22
3684.78,4.35
3685.00,3.62
3685.00,3.98
3685.00,2.93
3685.00,3.98
3685.00,4.26
3685.00,6.79
3685.25,4.45
3685.50,4.03
3685.73,5.1
3685.98,5.39
3686.23,4.97
3686.23,6.24
3686.23,4.96
3686.23,5.29
3686.23,5.46
3686.23,4.24
3686.49,4.34
3686.75,5.39
3687.01,7.19
3687.27,4.67
3687.53,5.52
3687.53,5.64
3687.53,3.4
3687.53,5.83
3687.53,4.32
3687.53,5.56
3687.74,5.76
3687.95,6.38
3688.16,3.09
3688.37,4.71
3688.58,4.88
3688.58,5.36
3688.58,5.63
3688.58,6.84
3688.58,3.36
3688.58,3.92
3688.75,4.88
3688.91,3.28
3689.08,2.33
3689.25,5.21
3689.41,5.25
3689.41,7.44
3689.41,5.99
3689.41,5.28
3689.41,5.45
3689.41,5.84
3689.50,4.57
3689.60,6.22
3689.69,6.39
3689.78,5.42
3689.88,4.45
3689.88,5.86
3689.88,4.44
3689.88,3.9
3689.88,4.23
3689.88,4.53
3690.00,5.78
3690.12,5.93
3690.25,3.72
3690.37,2.15
3690.50,2.52
3690.50,6.59
3690.50,4.3
3690.50,7.6
3690.50,7.33
3690.50,7.01
3690.62,3.68
3690.75,5.59
3690.88,4.87
3691.01,6.84
3691.13,3.77
3691.13,8.42
3691.13,7.46
3691.13,5.51
3691.13,1.75
3691.13,5.01
3691.33,8.31
3691.54,5.74
3691.75,5.78
3691.96,5.83
3692.16,3.52
3692.16,5.69
3692.16,3.12
3692.16,3.03
3692.16,4.62
3692.16,6.5
3692.29,4.34
3692.43,4.48
3692.55,4.88
3692.68,4.67
3692.82,4.97
3692.82,5.47
3692.82,7.78
3692.82,5.9
3692.82,6.38
3692.82,4.42
3692.97,4.89
3693.11,5.86
3693.26,6.17
3693.41,4.55
3693.56,4.87
3693.56,7.32
3693.56,3.3
3693.56,3.96
3693.56,3.91
3693.56,4.74
3693.60,5.64
3693.64,5.66
3693.69,4.55
3693.73,4.15
3693.78,4.01
3693.78,4.79
3693.78,5.32
3693.78,7.62
3693.78,5.58
3693.78,5.65
3693.90,5.24
3694.02,4.35
3694.13,4.32
3694.25,6.49
3694.38,2.36
3694.38,4.41
3694.38,3.35
3694.38,3.07
3694.38,1.95
3694.38,2.59
3694.45,4.95
3694.53,4.38
3694.60,4.98
3694.68,5.09
3694.76,3.85
3694.76,5.03
3694.76,2.71
3694.76,3.9
3694.76,6.27
3694.76,4.92
3694.84,5.32
3694.92,3.15
3695.00,4.61
3695.08,5.65
3695.16,3.7
3695.16,6.31
3695.16,7.21
3695.16,6
3695.16,5.27
3695.16,4.78
3695.30,5.1
3695.45,4.68
3695.60,6.2
3695.74,4.71
3695.89,4.27
3695.89,6.63
3695.89,1.78
3695.89,3.62
3695.89,2.01
3695.89,3.29
3695.99,4.14
3696.08,4.54
3696.17,2.26
3696.26,1.38
3696.36,3.07
3696.36,3.61
3696.36,4.3
3696.36,6.16
3696.36,4.66
3696.36,4.98
3696.46,4.27
3696.57,4.5
3696.69,5.39
3696.80,5.06
3696.90,4.05
3696.90,5.98
3696.90,2.16
3696.90,1.86
3696.90,3.56
3696.90,4.3
3697.05,4.6
3697.18,4.88
3697.32,4.11
3697.45,3.56
3697.59,1.11
3697.59,3.29
3697.59,5.35
3697.59,3.77
3697.59,4.41
3697.59,3.13
3697.74,3.6
3697.90,2.95
3698.05,6.52
3698.20,5.03
3698.36,3.62
3698.36,4.82
3698.36,3.41
3698.36,2.56
3698.36,3.22
3698.36,3.14
3698.48,4.04
3698.60,5.06
3698.72,4.05
3698.84,5.68
3698.96,3.48
3698.96,5.63
3698.96,6.79
3698.96,5.74
3698.96,4.96
3698.96,4.75
3699.16,3.17
3699.38,3.12
3699.59,3.46
3699.80,6.37
3700.02,3
3700.02,3.39
3700.02,3.74
3700.02,2.66
3700.02,3.74
3700.02,3.26
3700.22,2.5
3700.43,4.84
3700.63,4.77
3700.83,2.17
3701.02,3.98
3701.02,4.42
3701.02,4.44
3701.02,6.34
3701.02,4.37
3701.02,4.81
3701.18,6.07
3701.35,5.96
3701.51,6.85
3701.68,6.57
3701.85,3.17
3701.85,4.84
3701.85,4.49
3701.85,4.53
3701.85,3.2
3701.85,4.41
3702.03,5.94
3702.20,4.35
3702.39,3.87
3702.56,5.36
3702.76,5.17
3702.76,5.75
3702.76,3.54
3702.76,3.17
3702.76,3.95
3702.76,6.83
3702.95,4.65
3703.15,4.59
3703.35,3.54
3703.55,1.28
3703.76,3.98
3703.76,5.43
3703.76,5.36
3703.76,7.59
3703.76,4.52
3703.76,5
3703.95,4.35
3704.04,4.36
3704.04,5.1
3704.04,5.2
3704.04,6.17
3704.04,7.63
3704.15,3.71
3704.19,4.1
3704.35,3.55
3704.35,4.9
3704.50,3.72
3704.54,5.29
3704.66,2.63
3704.74,5.22
3704.74,5.33
3704.74,3.63
3704.74,4.44
3704.74,4.46
3704.74,4.63
3704.74,3.96
3704.74,4.6
3704.74,4.3
3704.74,4.66
3704.81,5.7
3704.81,4.12
3704.81,4.85
3704.81,5.13
3704.81,3.44
3704.81,4.89
3705.03,4.42
3705.26,2.83
3705.48,5.31
3705.70,5.54
3705.94,4.05
3705.94,5.12
3705.94,3.59
3705.94,4.57
3705.94,5.87
3705.94,6.67
3706.08,4.57
3706.23,2.57
3706.37,2.16
3706.52,3.08
3706.66,2.66
3706.66,4.69
3706.66,5.31
3706.66,7.28
3706.66,5.26
3706.66,5.21
3706.78,2.2
3706.89,1.9
3707.00,3.62
3707.12,2.93
3707.24,3.47
3707.24,5.58
3707.24,6.63
3707.24,5.88
3707.24,5.38
3707.24,5.94
3707.33,5.18
3707.43,4.39
3707.53,3.35
3707.63,3.43
3707.73,3.14
3707.73,4.56
3707.73,5.65
3707.73,4.55
3707.73,5.37
3707.73,5.05
3707.87,4.53
3708.03,4.94
3708.17,5.59
3708.32,2.99
3708.47,3.88
3708.47,3.83
3708.47,3.53
3708.47,3.48
3708.47,2.88
3708.47,6.25
3708.64,3.57
3708.81,3.07
3708.98,3.97
3709.15,4.11
3709.32,4.75
3709.32,3.65
3709.32,5.17
3709.32,4.61
3709.32,5.02
3709.32,2.86
3709.50,3.35
3709.67,6.56
3709.86,5.3
3710.04,5.42
3710.23,4.89
3710.23,6.65
3710.23,2.59
3710.23,2.85
3710.23,3.5
3710.23,5.06
3710.40,4.2
3710.56,4.22
3710.74,2.81
3710.91,1.97
3711.08,1.8
3711.08,1.18
3711.08,3.69
3711.08,3.76
3711.08,3.53
3711.08,0.64
3711.24,4.24
3711.40,5.31
3711.56,6.45
3711.72,4.79
3711.88,4.83
3711.88,5.3
3711.88,3.49
3711.88,3.4
3711.88,1.81
3711.88,2.97
3711.99,2.51
3712.11,2.7
3712.23,2.15
3712.35,2.59
3712.48,3.41
3712.48,4.03
3712.48,4.97
3712.48,4.31
3712.48,3.09
3712.48,3.43
3712.61,4.5
3712.74,3.67
3712.87,3.44
3713.00,5.26
3713.14,4.54
3713.14,2.13
3713.14,2.95
3713.14,3.33
3713.14,2.29
3713.14,2.83
3713.33,3.33
3713.51,5.14
3713.70,4.25
3713.88,3.72
3714.08,3.58
3714.08,2.89
3714.08,2.87
3714.08,2.05
3714.08,1.86
3714.08,3.07
3714.22,4.05
3714.35,4.16
3714.50,2.22
3714.64,3.15
3714.78,1.58
3714.78,3.27
3714.78,2.8
3714.78,4.08
3714.78,3.73
3714.78,3.3
3714.86,2
3714.94,1.86
3715.03,2.66
3715.11,2.8
3715.20,5.54
3715.20,2.33
3715.20,2.87
3715.20,2.28
3715.20,2.58
3715.20,0.59
3715.32,2.81
3715.43,2.98
3715.55,5.4
3715.67,3.64
3715.79,2.69
3715.79,3.05
3715.79,3.65
3715.79,2.8
3715.79,2.92
3715.79,3.16
3715.94,3.71
3716.09,3.15
3716.25,3.26
3716.40,3.51
3716.56,2.99
3716.56,3.6
3716.56,2.37
3716.56,1.58
3716.56,3.14
3716.56,4.85
3716.69,5.08
3716.83,4.83
3716.97,4.98
3717.10,3.92
3717.24,3.85
3717.24,2.3
3717.24,3.27
3717.24,4.16
3717.24,4.28
3717.24,3.66
3717.36,2.26
3717.47,3.61
3717.60,4.09
3717.72,2.55
3717.85,2.37
3717.85,2.74
3717.85,3.85
3717.85,2.6
3717.85,3.13
3717.85,3.15
3718.01,5.56
3718.17,3.59
3718.33,4.43
3718.50,4.47
3718.67,2.72
3718.67,4.37
3718.67,2.82
3718.67,4.01
3718.67,7.09
3718.67,4.21
3718.83,4.04
3719.00,2.87
3719.17,2.91
3719.35,3.59
3719.52,5.32
3719.52,2.65
3719.52,4.46
3719.52,4.13
3719.52,3.64
3719.52,2.88
3719.70,3.26
3719.88,4.91
3720.07,4.51
3720.26,4.02
3720.45,3.78
3720.45,5.5
3720.45,2.02
3720.45,3.59
3720.45,4.31
3720.45,2.7
3720.55,4.12
3720.65,3.86
3720.77,3
3720.87,1.55
3720.99,2.27
3720.99,4.01
3720.99,4.73
3720.99,5.38
3720.99,6.79
3720.99,6.4
3721.14,3.57
3721.29,2.84
3721.46,4.49
3721.61,2.87
3721.78,3.92
3721.78,3.59
3721.78,7.15
3721.78,5.38
3721.78,5.06
3721.78,4.1
3721.91,3.32
3722.05,3.19
3722.19,3.2
3722.33,6.91
3722.48,4
3722.48,3.31
3722.48,4.33
3722.48,3.78
3722.48,3.68
3722.48,3.29
3722.63,5.18
3722.78,4.4
3722.95,3.47
3723.10,3.02
3723.26,3.09
3723.26,3.6
3723.26,1.88
3723.26,1.04
3723.26,2.35
3723.26,2.01
3723.46,4.12
3723.65,4.05
3723.86,3.58
3724.06,1.57
3724.27,2.37
3724.27,3.8
3724.27,3.35
3724.27,5.41
3724.27,6.28
3724.27,4.66
3724.49,1.2
3724.72,2.12
3724.95,2.07
3725.19,2.61
3725.42,4.82
3725.42,1.17
3725.42,2.56
3725.42,2.8
3725.42,1.84
3725.42,1.43
3725.66,2.86
3725.90,4.57
3726.14,3.48
3726.38,2.64
3726.62,2.35
3726.62,5.18
3726.62,1.64
3726.62,4.06
3726.62,4.4
3726.62,2.94
3726.83,3.72
3727.03,4.98
3727.23,3.72
3727.44,2.85
3727.65,3.69
3727.65,1.31
3727.65,4.67
3727.65,1.93
3727.65,2.25
3727.65,2.88
3727.85,2.27
3728.06,1.05
3728.27,2.47
3728.48,5.04
3728.70,2.62
3728.70,1.31
3728.70,2.32
3728.70,1.14
3728.70,1.87
3728.70,1.02
3728.91,2.69
3729.12,4.77
3729.34,3.1
3729.55,3.58
3729.78,3.09
3729.78,4.04
3729.78,1.91
3729.78,1.57
3729.78,2.15
3729.78,2.78
3729.93,2.81
3730.09,1.82
3730.24,1.11
3730.40,2.53
3730.56,1.6
3730.56,3.56
3730.56,4.76
3730.56,5.52
3730.56,4.29
3730.56,2.23
3730.76,0.62
3730.96,1.3
3731.17,0.75
3731.37,0.88
3731.58,3.91
3731.58,2.4
3731.58,1.41
3731.58,1.44
3731.58,1.67
3731.58,1.89
3731.79,3.37
3732.00,3.5
3732.21,4.63
3732.42,3.47
3732.64,3.26
3732.64,4.31
3732.64,3.64
3732.64,2.35
3732.64,2.28
3732.64,2.9
3732.79,7.72
3732.95,6.05
3733.11,4.73
3733.27,3.51
3733.43,4.46
3733.43,3.43
3733.43,3.17
3733.43,2.72
3733.43,2.55
3733.43,2.27
3733.58,3.18
3733.73,1.95
3733.87,2.1
3734.02,0.53
3734.18,2.22
3734.18,2.54
3734.18,2.05
3734.18,3.09
3734.18,3.67
3734.18,3.32
3734.33,0.8
3734.49,0.45
3734.65,1.93
3734.81,3.28
3734.98,2.82
3734.98,2.83
3734.98,3.91
3734.98,4.53
3734.98,2.98
3734.98,3.91
3735.22,1.75
3735.46,1.54
3735.71,3.72
3735.95,3.52
3736.21,3.18
3736.21,-0.06
3736.21,2.95
3736.21,2.71
3736.21,1.72
3736.21,0.74
3736.41,3.63
3736.62,1.84
3736.82,1.73
3737.03,2.41
3737.25,1.18
3737.25,5.34
3737.25,1.14
3737.25,1.3
3737.25,2.49
3737.25,5.09
3737.45,4.44
3737.66,4.81
3737.87,1.94
3738.08,3.66
3738.30,2.51
3738.30,0.3
3738.30,4.53
3738.30,3.61
3738.30,1.82
3738.30,1.83
3738.46,-0.02
3738.63,-0.91
3738.81,0.76
3738.98,3.27
3739.16,2.25
3739.16,3.11
3739.16,0.61
3739.16,2.26
3739.16,2.37
3739.16,2.8
3739.35,1.07
3739.56,4.11
3739.77,1.47
3739.98,1.57
3740.18,1.32
3740.18,1.82
3740.18,0.91
3740.18,1.07
3740.18,1.21
3740.18,0.86
3740.42,3.89
3740.65,2.97
3740.89,2.19
3741.12,1.9
3741.37,1.6
3741.37,1.11
3741.37,2.79
3741.37,1.35
3741.37,0.39
3741.37,2.42
3741.56,0.92
3741.77,1.27
3741.97,3.92
3742.18,1.02
3742.38,2.24
3742.38,2.3
3742.38,0.45
3742.38,0.54
3742.38,0.85
3742.38,0.11
3742.58,1.89
3742.77,2.39
3742.97,2.02
3743.16,1
3743.37,0.59
3743.37,1.7
3743.37,2.85
3743.37,1.99
3743.37,2.84
3743.37,2.93
3743.54,0.97
3743.72,1.88
3743.91,2.31
3744.09,0.73
3744.28,1.41
3744.28,2.75
3744.28,4.23
3744.28,2.98
3744.28,2.83
3744.28,2.88
3744.48,0.78
3744.69,1.9
3744.91,1.86
3745.12,1.38
3745.33,2.48
3745.33,2.83
3745.33,3.82
3745.33,3.19
3745.33,2.81
3745.33,1.81
3745.45,2.72
3745.57,2.11
3745.70,2.53
3745.83,3.94
3745.95,2.16
3745.95,2.52
3745.95,2.39
3745.95,2.57
3745.95,2.45
3745.95,1.86
3746.06,2.48
3746.18,1.81
3746.29,5.13
3746.40,2.62
3746.52,2.14
3746.52,-0.36
3746.52,2.7
3746.52,2.25
3746.52,0.27
3746.52,-1.73
3746.66,3.6
3746.80,3.87
3746.95,3.93
3747.09,4.9
3747.25,3.47
3747.25,1.83
3747.25,2.85
3747.25,3.09
3747.25,1.29
3747.25,1.93
3747.37,2.75
3747.50,3
3747.63,5.28
3747.77,3.16
3747.90,3.58
3747.90,0.13
3747.90,3.06
3747.90,1.92
3747.90,0.84
3747.90,0.52
3748.07,2.92
3748.24,4.04
3748.42,2.15
3748.59,2.09
3748.77,2.08
3748.77,3.15
3748.77,1.74
3748.77,1.45
3748.77,1.62
3748.77,3.97
3748.94,2.71
3749.11,2.68
3749.28,0.82
3749.45,2.15
3749.63,1.49
3749.63,2.28
3749.63,4.11
3749.63,5.06
3749.63,2.91
3749.63,1.13
3749.78,1.96
3749.94,0.36
3750.10,0.96
3750.26,1.05
3750.43,1.56
3750.43,0.22
3750.43,2.58
3750.43,1.91
3750.43,2.45
3750.43,1.9
3750.60,1.18
3750.78,0.96
3750.95,3.54
3751.13,2.74
3751.31,3.49
3751.31,1.68
3751.31,1.27
3751.31,0.68
3751.31,1.68
3751.31,2.07
3751.44,3.75
3751.58,2.42
3751.71,2.85
3751.84,1.51
3751.99,0.67
3751.99,2.26
3751.99,1.39
3751.99,1.07
3751.99,1.51
3751.99,4.28
3752.12,2.59
3752.26,1.8
3752.40,1.83
3752.53,1.27
3752.68,0.85
3752.68,2.6
3752.68,2.49
3752.68,2.22
3752.68,4.95
3752.68,2.47
3752.81,0.39
3752.95,0.21
3753.09,0.42
3753.23,0.29
3753.38,2.83
3753.38,-0.38
3753.38,2.87
3753.38,0.88
3753.38,0.67
3753.38,0.34
3753.54,0.58
3753.71,-0.06
3753.88,1.26
3754.05,3.71
3754.22,2.38
3754.22,-0.42
3754.22,1.8
3754.22,1.11
3754.22,0.11
3754.22,-0.65
3754.42,1.73
3754.63,1.88
3754.82,1.88
3755.03,1.94
3755.24,1.42
3755.24,3.58
3755.24,-0.25
3755.24,0.56
3755.24,1.14
3755.24,2.22
3755.44,2.02
3755.64,2.4
3755.86,1.3
3756.06,0.17
3756.28,-2.4
3756.28,2.93
3756.28,-1.84
3756.28,-0.47
3756.28,2.09
3756.28,4.15
3756.49,2.61
3756.71,1.05
3756.93,-0.63
3757.15,-0.66
3757.38,-1
3757.38,0.8
3757.38,2.58
3757.38,1.66
3757.38,0.74
3757.38,1.42
3757.56,-1.72
3757.76,-0.97
3757.95,0.46
3758.15,0.36
3758.35,0.49
3758.35,0.81
3758.35,1.53
3758.35,0.93
3758.35,2.51
3758.35,2.29
3758.55,-0.62
3758.75,1.57
3758.95,2.13
3759.15,3.12
3759.36,4.35
3759.36,0.24
3759.36,2.24
3759.36,2.69
3759.36,1.27
3759.36,0.35
3759.57,1.38
3759.80,3.14
3760.02,3.04
3760.24,2.48
3760.46,2.15
3760.46,1.99
3760.46,1.84
3760.46,0.64
3760.46,0.8
3760.46,1.83
3760.64,3.76
3760.83,2.94
3761.02,3.6
3761.20,3.8
3761.40,3.74
3761.40,6.18
3761.40,2.5
3761.40,3.49
3761.40,3.73
3761.40,4.37
3761.60,5.77
3761.81,4.23
3762.03,3.44
3762.24,3.75
3762.46,3.9
3762.46,3.08
3762.46,3.93
3762.46,5.39
3762.46,3.86
3762.46,2.34
3762.57,3.05
3762.68,4.41
3762.81,2.74
3762.92,1.57
3763.05,1.89
3763.05,1.18
3763.05,2.51
3763.05,3.9
3763.05,3.54
3763.05,1.47
3763.16,1.64
3763.27,1.07
3763.39,0.15
3763.51,2.3
3763.63,3.72
3763.63,1.74
3763.63,3.45
3763.63,4.36
3763.63,3.88
3763.63,3.19
3763.81,0
3764.00,2.66
3764.19,3.86
3764.38,2.08
3764.57,1.92
3764.57,0.93
3764.57,1.02
3764.57,0.22
3764.57,-0.47
3764.57,-0.95
3764.72,4.58
3764.87,1.98
3765.02,0.36
3765.17,0.45
3765.33,-0.69
3765.33,3.44
3765.33,0.1
3765.33,-2
3765.33,0.61
3765.33,1.84
3765.50,1.28
3765.69,0.28
3765.86,0.55
3766.05,-0.08
3766.23,-0.29
3766.23,1.36
3766.23,-1.53
3766.23,0.4
3766.23,1.36
3766.23,2.42
3766.47,1.19
3766.71,3.24
3766.95,2.84
3767.18,1.89
3767.42,0.58
3767.42,1.16
3767.42,4.29
3767.42,1.91
3767.42,1.96
3767.42,2.2
3767.66,0.86
3767.90,0.58
3768.14,2.47
3768.38,3.15
3768.63,2.35
3768.63,0.86
3768.63,3.48
3768.63,2.54
3768.63,3.1
3768.63,1.87
3768.88,2.49
3769.13,3.42
3769.38,3.58
3769.63,4.31
3769.89,3.36
3769.89,2.68
3769.89,2.47
3769.89,0.58
3769.89,1.33
3769.89,2.52
3770.07,3.64
3770.25,1.96
3770.42,1.67
3770.60,0.84
3770.78,-0.89
3770.78,-1.12
3770.78,4.49
3770.78,0.67
3770.78,0.22
3770.78,0.19
3770.92,1.78
3771.06,2.5
3771.21,3.71
3771.35,5.33
3771.50,3.88
3771.50,-0.71
3771.50,3.5
3771.50,1.53
3771.50,0.2
3771.50,-0.16
3771.66,0.76
3771.82,1.77
3771.99,0.24
3772.15,2.45
3772.32,2.47
3772.32,3.77
3772.32,2.06
3772.32,-0.32
3772.32,-0.9
3772.32,1.39
3772.52,2.15
3772.73,0.14
3772.94,-0.24
3773.14,-1.7
3773.36,-0.15
3773.36,1.66
3773.36,0.2
3773.36,1.8
3773.36,2.3
3773.36,1.96
3773.51,2.08
3773.66,2.19
3773.82,1.52
3773.97,-0.24
3774.14,1.97
3774.14,0.7
3774.14,0.14
3774.14,-0.23
3774.14,0.69
3774.14,0.03
3774.33,-1.01
3774.54,2.59
3774.74,3.54
3774.94,1.11
3775.15,1.57
3775.15,-1.1
3775.15,1.74
3775.15,-1.62
3775.15,-0.73
3775.15,-1.88
3775.34,1.64
3775.53,-0.02
3775.73,0.61
3775.92,1.05
3776.12,0.45
3776.12,1.97
3776.12,0.58
3776.12,1.72
3776.12,3.95
3776.12,2.17
3776.34,1.6
3776.56,1.77
3776.78,2.44
3777.00,1.65
3777.23,3.95
3777.23,2.17
3777.23,1.8
3777.23,1.01
3777.23,2.1
3777.23,1.3
3777.45,0.02
3777.68,1.05
3777.92,2.72
3778.14,2.15
3778.38,1.78
3778.38,1.45
3778.38,3.11
3778.38,1.65
3778.38,2.27
3778.38,1.07
3778.65,2.42
3778.92,1.63
3779.21,2.34
3779.48,2.38
3779.76,0.51
3779.76,1.6
3779.76,0.79
3779.76,1.83
3779.76,4.09
3779.76,1.77
3780.01,0.55
3780.28,2.77
3780.55,2.69
3780.81,1.72
3781.08,4.58
3781.08,2.96
3781.08,2.63
3781.08,2.16
3781.08,2.82
3781.08,1.98
3781.42,2.92
3781.76,2.41
3782.11,2.39
3782.45,3.17
3782.81,1.39
3782.81,3.02
3782.81,1.37
3782.81,1.72
3782.81,2.37
3782.81,4.2
3783.08,3.05
3783.34,2.61
3783.61,0.25
3783.87,0.91
3784.15,-0.32
3784.15,0.81
3784.15,3.68
3784.15,1.26
3784.15,2.68
3784.15,1.78
3784.45,1.13
3784.76,3.34
3785.07,3.34
3785.37,2.27
3785.69,3.03
3785.69,4.67
3785.69,1.01
3785.69,2.82
3785.69,1.27
3785.69,3.6
3785.98,3.45
3786.27,3.67
3786.58,3.5
3786.87,3.83
3787.18,2.31
3787.18,3.42
3787.18,3.41
3787.18,2.49
3787.18,2.39
3787.18,3.43
3787.45,2.51
3787.74,2.19
3788.03,3.82
3788.31,6.22
3788.60,3.27
3788.60,2.61
3788.60,3.08
3788.60,4.39
3788.60,4.6
3788.60,2.29
3788.99,2.14
3789.38,3.53
3789.78,3.37
3790.17,3.28
3790.56,3.58
3790.56,2.71
3790.56,3.62
3790.56,4.5
3790.56,1.86
3790.56,3.73
3790.92,4
3791.28,3.38
3791.64,3.7
3792.00,4.84
3792.37,1.34
3792.37,4.34
3792.37,2.67
3792.37,1.99
3792.37,1.9
3792.37,2.16
3792.70,4.21
3793.03,2.93
3793.36,2.88
3793.69,3.46
3794.03,1.99
3794.03,3.98
3794.03,2.96
3794.03,3.88
3794.03,2.38
3794.03,2.69
3794.37,4.33
3794.71,4.26
3795.04,4.46
3795.38,5.13
3795.73,3.82
3795.73,3.13
3795.73,4.89
